,Datetime,Tweet Id,Text
86,2020-04-14 16:54:36,1250105183419285507,RT @thesnowblack: @httphearts Im too tired to stay because you dont love me as i do. Leaving you might hurt me but it is the best to try li…
87,2020-04-14 16:54:35,1250105178512068611,@zyubra_ @cutiegkms How you dowload video ? I have account but i dont know how to download can tell me pleas🙏🏻
88,2020-04-14 16:54:32,1250105166247821312,"@pcmcindiagovin I dont know what is the problem of PCMC, it does not share data with area chart. These kind of post… https://t.co/BVP7s6xQy9"
89,2020-04-14 16:54:31,1250105161931993089,wait so flick stays in ur island the whole day? i wanna go catch some tarantulas and i dont know if he’ll be there when i go home again 👉🏻👈🏻
90,2020-04-14 16:54:28,1250105151928455168,@skeletongraves I HONESTLY DONT KNOW! I LOVE FAKE YOU OJT BUT I ONLY REMEMBER GETTING ASKED ABOUT IT ONCEEE
91,2020-04-14 16:54:27,1250105148363472897,"i doNT EVEN I DONT EVEN YEAH YEAH YEAH YEAHHHH. IM RUNNING, IM SEARCHING AND I DONT KNOW WHERE TO START"
92,2020-04-14 16:54:25,1250105140029411331,ouuoogghghgh i dont wanna work on my class i want it to be over i already know im gonna fail the final bc the onlin… https://t.co/BgbiwLiJ9j
93,2020-04-14 16:54:21,1250105119867392000,my parents told me to exercise cause apparently i dont “move” but little do they know i have an hour log dance part… https://t.co/fhYHTQfaHq
94,2020-04-14 16:54:15,1250105097302036480,"@The_Bails_Fall @talkRADIO @susiejmoon @Iromg homes never go bust, they get bought over by bigger care companies as… https://t.co/vxoGOLfuBJ"
95,2020-04-14 16:54:15,1250105095930417153,RT @2kinassbichss: 'Its still rapping whether they write it or not' !?When r kpopies gonna learn that Rapping is NOT the same as singing an…
96,2020-04-14 16:54:14,1250105093703204874,@microkosmus honestly i dont watch run frequently enough to know 🤷‍♀️ i watch an episode once maybe every few months
97,2020-04-14 16:54:12,1250105085100777479,bitch i know you got my telepathic message dont air me
98,2020-04-14 16:54:12,1250105083217543169,@anglkageyama @rcdrcbin i dont know what im supposed to see im so confused
99,2020-04-14 16:54:12,1250105082613501954,"RT @TheFavoredWoman: All you 30+ married men, please don't come and waste my time in my DMs forming lame ass friendships.

I know lockdown…"
